timestamp,mocap_gx,mocap_gy,mocap_gz,kalman_offset_gx,kalman_offset_gy,kalman_offset_gz,madgwick_offset_gx,madgwick_offset_gy,madgwick_offset_gz
81.643493,-0.197852,-0.064716,-9.807791,-0.155117,0.136833,-9.807819,-0.079389,0.162473,-9.808333
81.645766,-0.197852,-0.064716,-9.807791,-0.155094,0.136920,-9.807818,-0.076873,0.162697,-9.808350
81.648039,-0.197852,-0.064716,-9.807791,-0.155070,0.137007,-9.807817,-0.083957,0.167308,-9.808214
81.650312,-0.197852,-0.064716,-9.807791,-0.155118,0.136981,-9.807817,-0.087554,0.159794,-9.808308
81.652585,-0.198289,-0.064418,-9.807784,-0.155165,0.136955,-9.807817,-0.087489,0.153579,-9.808408
81.654858,-0.198124,-0.063719,-9.807792,-0.155212,0.136930,-9.807816,-0.084976,0.153831,-9.808426
81.657131,-0.198124,-0.063719,-9.807792,-0.155258,0.136904,-9.807816,-0.082756,0.155089,-9.808425
81.659404,-0.198189,-0.064273,-9.807787,-0.155304,0.136880,-9.807815,-0.091293,0.149598,-9.808434
81.661677,-0.198189,-0.064273,-9.807787,-0.155349,0.136855,-9.807815,-0.089607,0.151943,-9.808414
81.663950,-0.200257,-0.060379,-9.807770,-0.155394,0.136831,-9.807815,-0.087428,0.153307,-9.808412
81.666223,-0.200257,-0.060379,-9.807770,-0.155467,0.136805,-9.807814,-0.084808,0.152393,-9.808450
81.668496,-0.200257,-0.060379,-9.807770,-0.155541,0.136779,-9.807813,-0.092976,0.156220,-9.808315
81.670769,-0.200257,-0.060379,-9.807770,-0.155613,0.136754,-9.807812,-0.090808,0.152847,-9.808389
81.673042,-0.200257,-0.060379,-9.807770,-0.155685,0.136730,-9.807812,-0.088216,0.152452,-9.808419
81.675315,-0.200257,-0.060379,-9.807770,-0.155755,0.136705,-9.807811,-0.085943,0.153548,-9.808422
81.677588,-0.198728,-0.063807,-9.807779,-0.155825,0.136681,-9.807810,-0.084576,0.148724,-9.808508
81.679861,-0.198728,-0.063807,-9.807779,-0.155894,0.136657,-9.807809,-0.089895,0.154031,-9.808379
81.682134,-0.198728,-0.063807,-9.807779,-0.155863,0.136668,-9.807810,-0.087483,0.154662,-9.808391
81.684407,-0.198728,-0.063807,-9.807779,-0.155878,0.136665,-9.807809,-0.084886,0.154421,-9.808417
81.686680,-0.198728,-0.063807,-9.807779,-0.155894,0.136661,-9.807809,-0.082482,0.155150,-9.808426
81.688953,-0.198728,-0.063807,-9.807779,-0.155909,0.136658,-9.807809,-0.079999,0.155569,-9.808440
81.691226,-0.198761,-0.063856,-9.807778,-0.155924,0.136655,-9.807809,-0.090255,0.153755,-9.808380
81.693499,-0.198761,-0.063856,-9.807778,-0.155939,0.136652,-9.807809,-0.087719,0.153918,-9.808400
81.695772,-0.198184,-0.065132,-9.807782,-0.155953,0.136649,-9.807808,-0.085245,0.154377,-9.808415
81.698045,-0.198184,-0.065132,-9.807782,-0.155968,0.136645,-9.807808,-0.082818,0.155020,-9.808425
81.700318,-0.198184,-0.065132,-9.807782,-0.155950,0.136625,-9.807809,-0.080276,0.152946,-9.808479
81.702591,-0.197586,-0.065993,-9.807788,-0.155932,0.136604,-9.807809,-0.078691,0.155430,-9.808453
81.704864,-0.197586,-0.065993,-9.807788,-0.155915,0.136584,-9.807810,-0.080115,0.148391,-9.808550
81.707137,-0.198438,-0.064979,-9.807778,-0.155898,0.136563,-9.807810,-0.081983,0.153516,-9.808456
81.709410,-0.198438,-0.064979,-9.807778,-0.155884,0.136566,-9.807811,-0.081396,0.157215,-9.808402
81.711683,-0.198438,-0.064979,-9.807778,-0.155871,0.136568,-9.807811,-0.079108,0.154000,-9.808472
81.713956,-0.198438,-0.064979,-9.807778,-0.155858,0.136571,-9.807811,-0.083317,0.159411,-9.808351
81.716229,-0.198438,-0.064979,-9.807778,-0.155846,0.136573,-9.807811,-0.081897,0.154551,-9.808441
81.718502,-0.198438,-0.064979,-9.807778,-0.155888,0.136629,-9.807810,-0.087557,0.159784,-9.808308
81.720775,-0.199172,-0.063767,-9.807771,-0.155930,0.136684,-9.807808,-0.084932,0.158795,-9.808347
81.723048,-0.199172,-0.063767,-9.807771,-0.155972,0.136739,-9.807807,-0.083355,0.161349,-9.808319
81.725321,-0.198657,-0.063809,-9.807781,-0.156013,0.136793,-9.807805,-0.087477,0.153901,-9.808403
81.727594,-0.198657,-0.063809,-9.807781,-0.156053,0.136846,-9.807804,-0.087648,0.158249,-9.808332
81.729867,-0.198657,-0.063809,-9.807781,-0.156113,0.136858,-9.807803,-0.085818,0.154207,-9.808412
81.732140,-0.198103,-0.064355,-9.807788,-0.156173,0.136869,-9.807802,-0.086556,0.158867,-9.808332
81.734413,-0.198103,-0.064355,-9.807788,-0.156231,0.136881,-9.807801,-0.086122,0.153046,-9.808428
81.736686,-0.198103,-0.064355,-9.807788,-0.156289,0.136892,-9.807800,-0.087304,0.157931,-9.808340
81.738959,-0.198103,-0.064355,-9.807788,-0.156347,0.136903,-9.807799,-0.085362,0.154110,-9.808418
81.741232,-0.198103,-0.064355,-9.807788,-0.156362,0.136963,-9.807798,-0.085882,0.158661,-9.808341
81.743505,-0.198103,-0.064355,-9.807788,-0.156351,0.136932,-9.807798,-0.084190,0.154333,-9.808425
81.745778,-0.198111,-0.064919,-9.807785,-0.156340,0.136903,-9.807799,-0.081612,0.153146,-9.808465
81.748051,-0.197974,-0.064895,-9.807787,-0.156330,0.136873,-9.807799,-0.079344,0.154069,-9.808469
81.750324,-0.197974,-0.064895,-9.807787,-0.156319,0.136844,-9.807800,-0.076828,0.153908,-9.808492
81.752597,-0.197974,-0.064895,-9.807787,-0.156309,0.136815,-9.807800,-0.087055,0.154197,-9.808402
81.754870,-0.197974,-0.064895,-9.807787,-0.156298,0.136786,-9.807801,-0.084476,0.153151,-9.808441
81.757143,-0.197974,-0.064895,-9.807787,-0.156288,0.136758,-9.807802,-0.081990,0.153189,-9.808461
81.759416,-0.197974,-0.064895,-9.807787,-0.156343,0.136762,-9.807801,-0.089934,0.157182,-9.808328
81.761689,-0.199487,-0.061478,-9.807779,-0.156398,0.136765,-9.807800,-0.087386,0.155271,-9.808382
81.763962,-0.199487,-0.061478,-9.807779,-0.156452,0.136768,-9.807799,-0.085310,0.156809,-9.808376
81.766235,-0.198396,-0.063772,-9.807786,-0.156506,0.136772,-9.807798,-0.083447,0.152763,-9.808456
81.768508,-0.198396,-0.063772,-9.807786,-0.156559,0.136775,-9.807797,-0.089306,0.157887,-9.808323
81.770781,-0.198396,-0.063772,-9.807786,-0.156579,0.136789,-9.807796,-0.086671,0.156521,-9.808368
81.773054,-0.198396,-0.063772,-9.807786,-0.156599,0.136803,-9.807796,-0.084213,0.157013,-9.808382
81.775327,-0.198396,-0.063772,-9.807786,-0.156618,0.136816,-9.807795,-0.081855,0.157866,-9.808388
81.777600,-0.199507,-0.061751,-9.807777,-0.156637,0.136830,-9.807795,-0.091434,0.153841,-9.808367
81.779873,-0.199507,-0.061751,-9.807777,-0.156628,0.136888,-9.807794,-0.089878,0.156317,-9.808343
81.782146,-0.199507,-0.061751,-9.807777,-0.156619,0.136946,-9.807794,-0.087989,0.158219,-9.808329
81.784419,-0.199698,-0.061027,-9.807777,-0.156610,0.137004,-9.807793,-0.085863,0.159607,-9.808326
81.786692,-0.199698,-0.061027,-9.807777,-0.156600,0.137060,-9.807792,-0.083582,0.160576,-9.808330
81.788965,-0.199698,-0.061027,-9.807777,-0.156548,0.137049,-9.807793,-0.082095,0.155862,-9.808418
81.791238,-0.199698,-0.061027,-9.807777,-0.156496,0.137038,-9.807794,-0.079479,0.154299,-9.808464
81.793511,-0.199698,-0.061027,-9.807777,-0.156445,0.137027,-9.807795,-0.077132,0.155185,-9.808469
81.795784,-0.198746,-0.064083,-9.807777,-0.156394,0.137016,-9.807796,-0.074581,0.155207,-9.808489
81.798057,-0.198746,-0.064083,-9.807777,-0.156344,0.137005,-9.807797,-0.084854,0.154867,-9.808410
81.800330,-0.198746,-0.064083,-9.807777,-0.156357,0.137028,-9.807797,-0.083755,0.157929,-9.808371
81.802603,-0.199029,-0.061817,-9.807786,-0.156370,0.137050,-9.807796,-0.081311,0.158170,-9.808388
81.804876,-0.199029,-0.061817,-9.807786,-0.156383,0.137072,-9.807796,-0.079307,0.159774,-9.808378
81.807149,-0.199029,-0.061817,-9.807786,-0.156404,0.137055,-9.807796,-0.085961,0.152867,-9.808432
81.809422,-0.199029,-0.061817,-9.807786,-0.156424,0.137039,-9.807795,-0.084189,0.154963,-9.808415
81.811695,-0.199029,-0.061817,-9.807786,-0.156445,0.137023,-9.807795,-0.081684,0.154961,-9.808436
81.813968,-0.199029,-0.061817,-9.807786,-0.156507,0.136916,-9.807796,-0.088764,0.148283,-9.808478
81.816241,-0.199029,-0.061817,-9.807786,-0.156515,0.136841,-9.807797,-0.086292,0.148724,-9.808493
81.818514,-0.199029,-0.061817,-9.807786,-0.156524,0.136767,-9.807798,-0.083863,0.149340,-9.808505
81.820787,-0.199029,-0.061817,-9.807786,-0.156532,0.136693,-9.807799,-0.081454,0.150026,-9.808515
81.823060,-0.199226,-0.063252,-9.807773,-0.156541,0.136620,-9.807799,-0.088742,0.143508,-9.808549
81.825333,-0.197933,-0.065495,-9.807784,-0.156549,0.136549,-9.807800,-0.087742,0.146775,-9.808509
81.827606,-0.197933,-0.065495,-9.807784,-0.156557,0.136478,-9.807801,-0.085814,0.148693,-9.808498
81.829879,-0.198938,-0.063211,-9.807779,-0.156565,0.136408,-9.807802,-0.083445,0.149518,-9.808506
81.832152,-0.198938,-0.063211,-9.807779,-0.156573,0.136338,-9.807803,-0.080988,0.150020,-9.808518
81.834425,-0.198320,-0.064327,-9.807784,-0.156581,0.136270,-9.807804,-0.091288,0.148773,-9.808447
81.836698,-0.198320,-0.064327,-9.807784,-0.156589,0.136202,-9.807804,-0.088694,0.148533,-9.808474
81.838971,-0.198320,-0.064327,-9.807784,-0.156597,0.136135,-9.807805,-0.086179,0.148779,-9.808493
81.841244,-0.198320,-0.064327,-9.807784,-0.156573,0.136122,-9.807806,-0.084702,0.151428,-9.808465
81.843516,-0.198320,-0.064327,-9.807784,-0.156634,0.136071,-9.807806,-0.085601,0.144657,-9.808560
81.845789,-0.198320,-0.064327,-9.807784,-0.156693,0.136020,-9.807805,-0.088502,0.150013,-9.808454
81.848062,-0.198320,-0.064327,-9.807784,-0.156752,0.135970,-9.807805,-0.086204,0.150827,-9.808462
81.850335,-0.198329,-0.063748,-9.807788,-0.156810,0.135921,-9.807805,-0.083787,0.151181,-9.808477
81.852608,-0.198329,-0.063748,-9.807788,-0.156868,0.135872,-9.807805,-0.094167,0.150180,-9.808398
81.854881,-0.198769,-0.063588,-9.807780,-0.156925,0.135824,-9.807804,-0.091634,0.149816,-9.808428
81.857154,-0.198769,-0.063588,-9.807780,-0.156981,0.135776,-9.807804,-0.089184,0.150010,-9.808448
81.859427,-0.198769,-0.063588,-9.807780,-0.156998,0.135801,-9.807804,-0.088712,0.153786,-9.808393
81.861700,-0.198854,-0.063056,-9.807782,-0.157015,0.135825,-9.807803,-0.087014,0.156086,-9.808372
81.863973,-0.199204,-0.061410,-9.807785,-0.157031,0.135849,-9.807802,-0.084707,0.157060,-9.808377
81.866246,-0.199204,-0.061410,-9.807785,-0.157047,0.135873,-9.807802,-0.082249,0.157500,-9.808391
81.868519,-0.199204,-0.061410,-9.807785,-0.156937,0.135912,-9.807803,-0.079594,0.156488,-9.808429
81.870792,-0.199204,-0.061410,-9.807785,-0.156829,0.135950,-9.807804,-0.076987,0.156298,-9.808453
81.873065,-0.199204,-0.061410,-9.807785,-0.156722,0.135988,-9.807805,-0.074484,0.156715,-9.808465
81.875338,-0.199204,-0.061410,-9.807785,-0.156616,0.136026,-9.807807,-0.072054,0.157430,-9.808472
81.877611,-0.199204,-0.061410,-9.807785,-0.156524,0.135989,-9.807808,-0.075579,0.149929,-9.808563
81.879884,-0.197818,-0.064904,-9.807791,-0.156433,0.135951,-9.807810,-0.073844,0.152121,-9.808543
81.882157,-0.197818,-0.064904,-9.807791,-0.156343,0.135915,-9.807812,-0.071247,0.151093,-9.808578
81.884430,-0.199226,-0.063253,-9.807773,-0.156254,0.135878,-9.807814,-0.078030,0.155840,-9.808452
81.886703,-0.199226,-0.063253,-9.807773,-0.156166,0.135842,-9.807816,-0.076340,0.151500,-9.808533
81.888976,-0.199226,-0.063253,-9.807773,-0.156158,0.135865,-9.807816,-0.083471,0.156084,-9.808403
81.891249,-0.199226,-0.063253,-9.807773,-0.156151,0.135887,-9.807816,-0.080875,0.155649,-9.808432
81.893522,-0.199226,-0.063253,-9.807773,-0.156144,0.135909,-9.807816,-0.078924,0.157519,-9.808418
81.895795,-0.198828,-0.063574,-9.807779,-0.156137,0.135931,-9.807815,-0.084661,0.150328,-9.808483
81.898068,-0.198828,-0.063574,-9.807779,-0.156150,0.135939,-9.807815,-0.084986,0.154764,-9.808411
81.900341,-0.198230,-0.065339,-9.807779,-0.156163,0.135947,-9.807815,-0.082454,0.154922,-9.808430
81.902614,-0.198230,-0.065339,-9.807779,-0.156176,0.135955,-9.807815,-0.080415,0.156641,-9.808420
81.904887,-0.198230,-0.065339,-9.807779,-0.156189,0.135963,-9.807814,-0.088253,0.150547,-9.808448
81.907160,-0.198230,-0.065339,-9.807779,-0.156181,0.136040,-9.807813,-0.088053,0.154568,-9.808387
81.909433,-0.198230,-0.065339,-9.807779,-0.156172,0.136117,-9.807812,-0.086904,0.157650,-9.808348
81.911706,-0.198230,-0.065339,-9.807779,-0.156164,0.136192,-9.807811,-0.085074,0.159722,-9.808331
81.913979,-0.198782,-0.063817,-9.807778,-0.156156,0.136267,-9.807810,-0.082845,0.160907,-9.808330
81.916252,-0.198782,-0.063817,-9.807778,-0.156149,0.136341,-9.807810,-0.080437,0.161521,-9.808340
81.918525,-0.198782,-0.063817,-9.807778,-0.156140,0.136339,-9.807810,-0.082895,0.154119,-9.808439
81.920798,-0.198387,-0.064422,-9.807782,-0.156131,0.136336,-9.807810,-0.081278,0.156519,-9.808415
81.923071,-0.198387,-0.064422,-9.807782,-0.156123,0.136334,-9.807810,-0.078658,0.155049,-9.808459
81.925344,-0.199378,-0.061910,-9.807778,-0.156114,0.136332,-9.807810,-0.085331,0.159790,-9.808327
81.927617,-0.199378,-0.061910,-9.807778,-0.156106,0.136330,-9.807810,-0.083534,0.155532,-9.808411
81.929890,-0.199378,-0.061910,-9.807778,-0.156059,0.136293,-9.807812,-0.081175,0.152770,-9.808474
81.932163,-0.199378,-0.061910,-9.807778,-0.156012,0.136256,-9.807813,-0.078606,0.152165,-9.808505
81.934436,-0.199378,-0.061910,-9.807778,-0.155966,0.136220,-9.807814,-0.076278,0.152898,-9.808512
81.936709,-0.199378,-0.061910,-9.807778,-0.155971,0.136193,-9.807814,-0.086560,0.152573,-9.808432
81.938982,-0.196768,-0.070683,-9.807772,-0.155975,0.136166,-9.807815,-0.083981,0.152312,-9.808458
81.941255,-0.198017,-0.064818,-9.807787,-0.155980,0.136140,-9.807815,-0.081585,0.152987,-9.808468
81.943528,-0.198017,-0.064818,-9.807787,-0.155985,0.136114,-9.807815,-0.079169,0.153586,-9.808478
81.945801,-0.198017,-0.064818,-9.807787,-0.155989,0.136088,-9.807816,-0.089324,0.151089,-9.808430
81.948074,-0.198017,-0.064818,-9.807787,-0.155948,0.136082,-9.807816,-0.087015,0.152017,-9.808436
81.950347,-0.198017,-0.064818,-9.807787,-0.155906,0.136077,-9.807817,-0.084677,0.152851,-9.808444
81.952620,-0.198017,-0.064818,-9.807787,-0.155866,0.136071,-9.807818,-0.082315,0.153606,-9.808452
81.954893,-0.198512,-0.064431,-9.807780,-0.155826,0.136066,-9.807819,-0.079936,0.154300,-9.808461
81.957166,-0.198512,-0.064431,-9.807780,-0.155786,0.136061,-9.807819,-0.077545,0.154956,-9.808470
81.959439,-0.198938,-0.063663,-9.807776,-0.155746,0.136056,-9.807820,-0.075155,0.155609,-9.808478
81.961712,-0.198938,-0.063663,-9.807776,-0.155724,0.136080,-9.807820,-0.083504,0.159252,-9.808352
81.963985,-0.198938,-0.063663,-9.807776,-0.155702,0.136104,-9.807820,-0.081115,0.156590,-9.808415
81.966258,-0.198938,-0.063663,-9.807776,-0.155615,0.136095,-9.807821,-0.078684,0.153828,-9.808478
81.968531,-0.198200,-0.064289,-9.807787,-0.155530,0.136087,-9.807823,-0.076030,0.153303,-9.808507
81.970804,-0.198200,-0.064289,-9.807787,-0.155445,0.136078,-9.807824,-0.073636,0.154170,-9.808512
81.973077,-0.198200,-0.064289,-9.807787,-0.155361,0.136069,-9.807826,-0.071015,0.153973,-9.808535
81.975350,-0.198200,-0.064289,-9.807787,-0.155279,0.136061,-9.807827,-0.081206,0.154001,-9.808455
81.977623,-0.197915,-0.064458,-9.807792,-0.155197,0.136053,-9.807829,-0.078536,0.153195,-9.808489
81.979896,-0.197915,-0.064458,-9.807792,-0.155116,0.136044,-9.807830,-0.075976,0.153383,-9.808507
81.982169,-0.197915,-0.064458,-9.807792,-0.155099,0.136031,-9.807831,-0.085843,0.154627,-9.808406
81.984442,-0.199778,-0.061733,-9.807771,-0.155082,0.136018,-9.807831,-0.083185,0.153267,-9.808450
81.986715,-0.199778,-0.061733,-9.807771,-0.155066,0.136005,-9.807831,-0.080643,0.153496,-9.808468
81.988988,-0.199778,-0.061733,-9.807771,-0.155144,0.136041,-9.807830,-0.088941,0.157163,-9.808338
81.991261,-0.199778,-0.061733,-9.807771,-0.155222,0.136076,-9.807828,-0.086929,0.158842,-9.808329
81.993534,-0.199778,-0.061733,-9.807771,-0.155298,0.136110,-9.807826,-0.084339,0.157247,-9.808377
81.995807,-0.199778,-0.061733,-9.807771,-0.155291,0.136097,-9.807827,-0.082365,0.153421,-9.808454
81.998080,-0.198489,-0.063949,-9.807783,-0.155284,0.136084,-9.807827,-0.079897,0.153730,-9.808470
82.000353,-0.198371,-0.064504,-9.807782,-0.155278,0.136071,-9.807827,-0.077627,0.154765,-9.808472
82.002626,-0.198371,-0.064504,-9.807782,-0.155271,0.136058,-9.807827,-0.086504,0.149633,-9.808477
82.004899,-0.198371,-0.064504,-9.807782,-0.155264,0.136046,-9.807828,-0.084725,0.151772,-9.808460
82.007172,-0.198371,-0.064504,-9.807782,-0.155239,0.136053,-9.807828,-0.082643,0.153261,-9.808455
82.009445,-0.198371,-0.064504,-9.807782,-0.155214,0.136060,-9.807828,-0.080379,0.154253,-9.808458
82.011718,-0.198371,-0.064504,-9.807782,-0.155189,0.136068,-9.807829,-0.078016,0.154911,-9.808467
82.013991,-0.197725,-0.069863,-9.807758,-0.155165,0.136075,-9.807829,-0.075630,0.155481,-9.808476
82.016264,-0.197725,-0.069863,-9.807758,-0.155141,0.136082,-9.807829,-0.085907,0.153392,-9.808424
82.018537,-0.199279,-0.062289,-9.807778,-0.155117,0.136089,-9.807829,-0.083459,0.153685,-9.808441
82.020810,-0.199279,-0.062289,-9.807778,-0.155093,0.136095,-9.807830,-0.081047,0.154145,-9.808454
82.023083,-0.199279,-0.062289,-9.807778,-0.155158,0.136105,-9.807829,-0.090305,0.156660,-9.808333
82.025356,-0.197709,-0.064576,-9.807795,-0.155221,0.136115,-9.807827,-0.087682,0.155425,-9.808377
82.027629,-0.197709,-0.064576,-9.807795,-0.155247,0.136116,-9.807827,-0.085051,0.154372,-9.808417
82.029902,-0.197709,-0.064576,-9.807795,-0.155272,0.136118,-9.807827,-0.082659,0.155099,-9.808426
82.032175,-0.197709,-0.064576,-9.807795,-0.155296,0.136119,-9.807826,-0.080200,0.155563,-9.808439
82.034448,-0.197709,-0.064576,-9.807795,-0.155321,0.136121,-9.807826,-0.090454,0.153647,-9.808380
82.036721,-0.197907,-0.064798,-9.807789,-0.155345,0.136122,-9.807825,-0.087939,0.153853,-9.808399
82.038994,-0.197907,-0.064798,-9.807789,-0.155369,0.136124,-9.807825,-0.085480,0.154318,-9.808414
82.041267,-0.197907,-0.064798,-9.807789,-0.155400,0.136121,-9.807825,-0.083099,0.154935,-9.808424
82.043540,-0.198224,-0.064464,-9.807785,-0.155431,0.136119,-9.807824,-0.080729,0.155596,-9.808434
82.045813,-0.198224,-0.064464,-9.807785,-0.155462,0.136117,-9.807824,-0.090814,0.152717,-9.808391
82.048086,-0.198224,-0.064464,-9.807785,-0.155476,0.136172,-9.807823,-0.089695,0.155854,-9.808352
82.050358,-0.198224,-0.064464,-9.807785,-0.155490,0.136226,-9.807822,-0.087931,0.158090,-9.808332
82.052631,-0.198224,-0.064464,-9.807785,-0.155503,0.136280,-9.807821,-0.085753,0.159493,-9.808329
82.054904,-0.198994,-0.063436,-9.807776,-0.155517,0.136333,-9.807820,-0.083356,0.160280,-9.808336
82.057177,-0.198994,-0.063436,-9.807776,-0.155530,0.136385,-9.807819,-0.080903,0.160862,-9.808347
82.059450,-0.198692,-0.063997,-9.807779,-0.155543,0.136437,-9.807818,-0.091145,0.159081,-9.808287
82.061723,-0.198692,-0.063997,-9.807779,-0.155605,0.136507,-9.807816,-0.089055,0.160584,-9.808281
82.063996,-0.198692,-0.063997,-9.807779,-0.155667,0.136576,-9.807814,-0.086705,0.161359,-9.808290
82.066269,-0.198692,-0.063997,-9.807779,-0.155722,0.136517,-9.807814,-0.089290,0.153962,-9.808385
82.068542,-0.198692,-0.063997,-9.807779,-0.155776,0.136458,-9.807814,-0.087629,0.149490,-9.808470
82.070815,-0.198692,-0.063997,-9.807779,-0.155829,0.136401,-9.807814,-0.085774,0.151544,-9.808454
82.073088,-0.199439,-0.061583,-9.807779,-0.155883,0.136343,-9.807814,-0.083631,0.148006,-9.808527
82.075361,-0.198780,-0.062772,-9.807785,-0.155935,0.136287,-9.807814,-0.089563,0.153082,-9.808397
82.077634,-0.198780,-0.062772,-9.807785,-0.155987,0.136231,-9.807814,-0.087401,0.149589,-9.808470
82.079907,-0.198780,-0.062772,-9.807785,-0.156038,0.136176,-9.807814,-0.085569,0.151684,-9.808454
82.082180,-0.198780,-0.062772,-9.807785,-0.156021,0.136212,-9.807813,-0.085024,0.155349,-9.808401
82.084453,-0.198780,-0.062772,-9.807785,-0.156007,0.136225,-9.807813,-0.082474,0.155521,-9.808420
82.086726,-0.198780,-0.062772,-9.807785,-0.155993,0.136237,-9.807814,-0.080059,0.156267,-9.808429
82.088999,-0.198780,-0.062772,-9.807785,-0.155979,0.136250,-9.807814,-0.077529,0.156542,-9.808445
82.091272,-0.197860,-0.064901,-9.807790,-0.155965,0.136262,-9.807814,-0.087802,0.155089,-9.808381
82.093545,-0.198349,-0.064471,-9.807783,-0.155952,0.136274,-9.807814,-0.085219,0.155071,-9.808404
82.095818,-0.198349,-0.064471,-9.807783,-0.155938,0.136286,-9.807814,-0.082720,0.155491,-9.808419
82.098091,-0.199186,-0.063236,-9.807774,-0.155925,0.136298,-9.807814,-0.080286,0.156170,-9.808428
82.100364,-0.199186,-0.063236,-9.807774,-0.155882,0.136229,-9.807815,-0.080477,0.149777,-9.808526
82.102637,-0.199186,-0.063236,-9.807774,-0.155839,0.136161,-9.807817,-0.077853,0.149063,-9.808558
82.104910,-0.199186,-0.063236,-9.807774,-0.155796,0.136094,-9.807819,-0.075973,0.151044,-9.808543
82.107183,-0.199186,-0.063236,-9.807774,-0.155831,0.136122,-9.807818,-0.084404,0.154612,-9.808418
82.109456,-0.199186,-0.063236,-9.807774,-0.155865,0.136149,-9.807817,-0.084687,0.158992,-9.808346
82.111729,-0.199186,-0.063236,-9.807774,-0.155899,0.136177,-9.807816,-0.083119,0.154451,-9.808432
82.114002,-0.199186,-0.063236,-9.807774,-0.155952,0.136190,-9.807815,-0.090605,0.158779,-9.808296
82.116275,-0.197926,-0.064928,-9.807788,-0.156005,0.136204,-9.807814,-0.088373,0.155517,-9.808369
82.118548,-0.197638,-0.065030,-9.807793,-0.156057,0.136217,-9.807813,-0.085963,0.156174,-9.808380
82.120821,-0.197681,-0.065333,-9.807790,-0.156108,0.136230,-9.807812,-0.083541,0.156792,-9.808391
82.123094,-0.197681,-0.065333,-9.807790,-0.156159,0.136243,-9.807811,-0.093671,0.154225,-9.808340
82.125367,-0.197681,-0.065333,-9.807790,-0.156209,0.136256,-9.807810,-0.091238,0.154797,-9.808354
82.127640,-0.197681,-0.065333,-9.807790,-0.156259,0.136269,-9.807809,-0.088816,0.155411,-9.808367
82.129913,-0.197681,-0.065333,-9.807790,-0.156267,0.136299,-9.807808,-0.086623,0.156627,-9.808367
82.132186,-0.197681,-0.065333,-9.807790,-0.156276,0.136329,-9.807808,-0.084312,0.157498,-9.808373
82.134459,-0.197681,-0.065333,-9.807790,-0.156284,0.136359,-9.807807,-0.081937,0.158149,-9.808383
82.136732,-0.197681,-0.065333,-9.807790,-0.156269,0.136351,-9.807808,-0.081263,0.152555,-9.808477
82.139005,-0.198393,-0.063633,-9.807787,-0.156255,0.136344,-9.807808,-0.079526,0.154772,-9.808457
82.141278,-0.198393,-0.063633,-9.807787,-0.156241,0.136336,-9.807808,-0.077243,0.151802,-9.808521
82.143551,-0.198393,-0.063633,-9.807787,-0.156229,0.136349,-9.807808,-0.083557,0.156763,-9.808391
82.145824,-0.198393,-0.063633,-9.807787,-0.156218,0.136361,-9.807808,-0.080937,0.155373,-9.808436
82.148097,-0.198393,-0.063633,-9.807787,-0.156207,0.136373,-9.807808,-0.079358,0.157893,-9.808408
82.150370,-0.198393,-0.063633,-9.807787,-0.156228,0.136445,-9.807807,-0.086487,0.162374,-9.808275
82.152643,-0.198606,-0.064082,-9.807780,-0.156250,0.136516,-9.807806,-0.083906,0.162213,-9.808300
82.154916,-0.198162,-0.065099,-9.807782,-0.156271,0.136586,-9.807804,-0.081922,0.163984,-9.808287
82.157189,-0.198162,-0.065099,-9.807782,-0.156291,0.136655,-9.807803,-0.088360,0.156975,-9.808346
82.159462,-0.198162,-0.065099,-9.807782,-0.156312,0.136723,-9.807802,-0.087609,0.160468,-9.808296
82.161735,-0.198162,-0.065099,-9.807782,-0.156286,0.136810,-9.807801,-0.085178,0.160899,-9.808311
82.164008,-0.198162,-0.065099,-9.807782,-0.156260,0.136896,-9.807800,-0.082769,0.161418,-9.808323
82.166281,-0.198162,-0.065099,-9.807782,-0.156234,0.136981,-9.807799,-0.080375,0.162002,-9.808333
82.168554,-0.198050,-0.064486,-9.807789,-0.156209,0.137064,-9.807799,-0.077989,0.162620,-9.808342
82.170827,-0.198847,-0.062488,-9.807785,-0.156184,0.137147,-9.807798,-0.075598,0.163212,-9.808351
82.173100,-0.198847,-0.062488,-9.807785,-0.156159,0.137229,-9.807797,-0.085772,0.160678,-9.808309
82.175373,-0.196777,-0.070938,-9.807770,-0.156134,0.137310,-9.807796,-0.083375,0.161250,-9.808320
82.177646,-0.196777,-0.070938,-9.807770,-0.156110,0.137390,-9.807796,-0.080985,0.161848,-9.808330
82.179919,-0.196777,-0.070938,-9.807770,-0.156086,0.137469,-9.807795,-0.078598,0.162461,-9.808340
82.182192,-0.196777,-0.070938,-9.807770,-0.156068,0.137441,-9.807795,-0.082158,0.154969,-9.808432
82.184465,-0.196777,-0.070938,-9.807770,-0.156051,0.137475,-9.807795,-0.081830,0.158884,-9.808372
82.186738,-0.196777,-0.070938,-9.807770,-0.156034,0.137508,-9.807795,-0.079329,0.159093,-9.808389
82.189011,-0.196777,-0.070938,-9.807770,-0.156018,0.137541,-9.807795,-0.077286,0.160738,-9.808379
82.191284,-0.198263,-0.065460,-9.807778,-0.156001,0.137574,-9.807795,-0.085296,0.154747,-9.808409
82.193557,-0.197947,-0.064510,-9.807791,-0.155985,0.137606,-9.807795,-0.083812,0.157384,-9.808379
82.195830,-0.197947,-0.064510,-9.807791,-0.155969,0.137638,-9.807794,-0.081645,0.158736,-9.808376
